user_supplied_name,submitted_name,data_source_id,data_source_title,gni_uuid,matched_name2,classification_path,classification_path_ranks,classification_path_ids,taxon_id,edit_distance,imported_at,match_type,match_value,prescore,score,current_taxon_id,current_name_string,kingdom,phylum,class,order,family,genus,species
"Tanarthrus alutaceus (LeConte, 1852)","Tanarthrus alutaceus (leconte, 1852)",11,GBIF Backbone Taxonomy,1ed63a0f-7c24-5195-b691-03e204e14e77,Tanarthrus alutaceus,Animalia|Arthropoda|Insecta|Coleoptera|Anthicidae|Tanarthrus|Tanarthrus alutaceus,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7771|1046854|1046856,1046856,0,2024-01-12T00:03:42Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Anthicidae,Tanarthrus,Tanarthrus alutaceus
"Ischyropalpus pinalicus (Casey, 1895)","Ischyropalpus pinalicus (casey, 1895)",11,GBIF Backbone Taxonomy,68271038-8149-5b81-b6e8-a415f0bb8e3d,Ischyropalpus pinalicus,Animalia|Arthropoda|Insecta|Coleoptera|Anthicidae|Ischyropalpus|Ischyropalpus pinalicus,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7771|1047046|1047071,1047071,0,2024-01-12T00:05:11Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Anthicidae,Ischyropalpus,Ischyropalpus pinalicus
"Neoclytus modestus Fall, 1907","Neoclytus modestus fall, 1907",11,GBIF Backbone Taxonomy,0e56bbe9-5f33-5247-81a3-773196bd0499,Neoclytus modestus,Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Neoclytus|Neoclytus modestus,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|5602|9697574|4293146,4293146,0,2024-01-11T21:11:27Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Neoclytus,Neoclytus modestus
"Chaetarthria pusilla Sharp, 1882","Chaetarthria pusilla sharp, 1882",11,GBIF Backbone Taxonomy,d1a8708a-1558-57cf-8e85-7d7d5f56af4c,Chaetarthria pusilla,Animalia|Arthropoda|Insecta|Coleoptera|Hydrophilidae|Chaetarthria|Chaetarthria pusilla,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7830|1034162|1034171,1034171,0,2024-01-11T23:43:04Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Chaetarthria,Chaetarthria pusilla
"Paradonus futilis (LeConte, 1853)","Paradonus futilis (leconte, 1853)",11,GBIF Backbone Taxonomy,54317cf8-f69f-5e52-a14c-3d5b68c298e2,Paradonus futilis,Animalia|Arthropoda|Insecta|Coleoptera|Elateridae|Paradonus|Paradonus futilis,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7825|4754734|10895600,10895600,0,2024-01-11T21:08:38Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Paradonus,Paradonus futilis
"Vrilletta blaisdelli Fall, 1905","Vrilletta blaisdelli fall, 1905",11,GBIF Backbone Taxonomy,de4494b0-d125-5bb8-985f-c5766936feaa,Vrilletta blaisdelli,Animalia|Arthropoda|Insecta|Coleoptera|Anobiidae|Vrilletta|Vrilletta blaisdelli,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7770|10488419|1095620,1095620,0,2024-01-11T21:10:16Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Anobiidae,Vrilletta,Vrilletta blaisdelli
Cryptocephalus sanguinicollis sanguinicollis,Cryptocephalus sanguinicollis sanguinicollis,11,GBIF Backbone Taxonomy,f9514586-ad01-52ef-8ee8-56d8724581c2,Cryptocephalus sanguinicollis sanguinicollis,Animalia|Arthropoda|Insecta|Coleoptera|Chrysomelidae|Cryptocephalus|Cryptocephalus sanguinicollis|Cryptocephalus sanguinicollis sanguinicollis,kingdom|phylum|class|order|family|genus|species|subspecies,1|54|216|1470|7780|1048649|4990685|7201527,7201527,0,2024-01-11T23:37:08Z,2,Exact match by canonical form,7|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Cryptocephalus,Cryptocephalus sanguinicollis
"Ellychnia Dejean, 1833","Ellychnia dejean, 1833",11,GBIF Backbone Taxonomy,96409c8f-f522-533d-9a9b-62fe68f07e11,Ellychnia,Animalia|Arthropoda|Insecta|Coleoptera|Lampyridae|Ellychnia,kingdom|phylum|class|order|family|genus,1|54|216|1470|4737|7715078,7715078,0,2024-01-12T02:37:13Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Ellychnia,NA
"Halictus farinosus Smith, 1853","Halictus farinosus smith, 1853",11,GBIF Backbone Taxonomy,d556ed64-bccb-538b-a0c1-bfc3fdcd3e3a,Halictus farinosus,Animalia|Arthropoda|Insecta|Hymenoptera|Halictidae|Halictus|Halictus farinosus,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|7908|1347978|1353425,1353425,0,2024-01-12T04:49:41Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,Halictus farinosus
"Lasioglossum egregium (Vachal, 1904)","Lasioglossum egregium (vachal, 1904)",11,GBIF Backbone Taxonomy,c97571cb-7aca-56ca-be09-658add6fde6f,Lasioglossum egregium,Animalia|Arthropoda|Insecta|Hymenoptera|Halictidae|Lasioglossum|Lasioglossum egregium,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|7908|1353501|1353932,1353932,0,2024-01-12T04:49:37Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum egregium
Anthocharis sara sara,Anthocharis sara sara,11,GBIF Backbone Taxonomy,333fe02e-ad21-53bb-a519-5fe6897867fe,Anthocharis sara sara,Animalia|Arthropoda|Insecta|Lepidoptera|Pieridae|Anthocharis|Anthocharis sara|Anthocharis sara sara,kingdom|phylum|class|order|family|genus|species|subspecies,1|54|216|797|5481|1919696|1919700|7259581,7259581,0,2024-01-11T23:35:10Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,Anthocharis sara
"Crematogaster laeviuscula Mayr, 1870","Crematogaster laeviuscula mayr, 1870",11,GBIF Backbone Taxonomy,735ea6b1-aa3f-51aa-ac74-4dfbf0e3340e,Crematogaster laeviuscula,Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Crematogaster|Crematogaster laeviuscula,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|4342|1324306|1324376,1324376,0,2024-01-12T03:37:00Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster laeviuscula
"Polyergus vinosus Trager, 2013","Polyergus vinosus trager, 2013",11,GBIF Backbone Taxonomy,ff7e6c13-4f3b-5c4f-8a0d-bcf2d91bd3b1,Polyergus vinosus,Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Polyergus|Polyergus vinosus,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|4342|1326338|8504211,8504211,0,2024-01-12T03:37:57Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Polyergus,Polyergus vinosus
"Pogonomyrmex californicus (Buckley, 1867)","Pogonomyrmex californicus (buckley, 1867)",11,GBIF Backbone Taxonomy,51d57dd7-6f40-5597-b1f9-29083d937d66,Pogonomyrmex californicus,Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Pogonomyrmex|Pogonomyrmex californicus,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|4342|1325341|1325405,1325405,0,2024-01-12T03:37:56Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex californicus
"Allaporus pulchellus (Banks, 1910)","Allaporus pulchellus (banks, 1910)",11,GBIF Backbone Taxonomy,78947bd3-b303-5f40-a50e-03872310f11f,Allaporus pulchellus,Animalia|Arthropoda|Insecta|Hymenoptera|Pompilidae|Allaporus|Allaporus pulchellus,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|7913|4678774|7648862,7648862,0,2024-01-11T21:07:26Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,Allaporus,Allaporus pulchellus
"Gasteruption Latreille, 1796","Gasteruption latreille, 1796",11,GBIF Backbone Taxonomy,04052ff8-af4a-5e71-9f59-537c76941020,Gasteruption,Animalia|Arthropoda|Insecta|Hymenoptera|Gasteruptiidae|Gasteruption,kingdom|phylum|class|order|family|genus,1|54|216|1457|2789|1249626,1249626,0,2024-01-12T01:47:27Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Gasteruptiidae,Gasteruption,NA
"Sphaeroteras Ashmead, 1897","Sphaeroteras ashmead, 1897",11,GBIF Backbone Taxonomy,f9f6f953-e36b-578f-8b52-84499e466e1e,Sphaeroteras,Animalia|Arthropoda|Insecta|Hymenoptera|Cynipidae|Biorhiza,kingdom|phylum|class|order|family|genus,1|54|216|1457|4339|1309638,4298512,0,2024-01-12T02:35:50Z,1,Exact string match,4|0|0,0.995,1309638,"Biorhiza Westwood, 1840",Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Biorhiza,NA
"Gastrancistrus Westwood, 1833","Gastrancistrus westwood, 1833",11,GBIF Backbone Taxonomy,dbe55a67-8a72-526c-ab46-302be95ebc87,Gastrancistrus,Animalia|Arthropoda|Insecta|Hymenoptera|Pteromalidae|Gastrancistrus,kingdom|phylum|class|order|family|genus,1|54|216|1457|9447|1386439,1386439,0,2024-01-12T00:37:55Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Pteromalidae,Gastrancistrus,NA
Lepidoptera,Lepidoptera,11,GBIF Backbone Taxonomy,ac618aa8-c578-5c79-a3ee-e0fbf794cbb0,Lepidoptera,Animalia|Arthropoda|Insecta|Lepidoptera,kingdom|phylum|class|order,1|54|216|797,797,0,2024-01-12T05:25:15Z,1,Exact string match,1|0|0,0.75,NA,NA,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA
"Aulogymnus Förster, 1851","Aulogymnus förster, 1851",11,GBIF Backbone Taxonomy,be4ac7c5-4c89-57f4-a54d-1aef50c8940f,Aulogymnus,Animalia|Arthropoda|Insecta|Hymenoptera|Eulophidae|Aulogymnus,kingdom|phylum|class|order|family|genus,1|54|216|1457|5505|1384210,1384210,0,2024-01-12T02:35:17Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Eulophidae,Aulogymnus,NA
"Tetramesa bromicola (Howard, 1896)","Tetramesa bromicola (howard, 1896)",11,GBIF Backbone Taxonomy,585011c7-107e-54f5-bd5e-002390d44f1b,Tetramesa bromicola,Animalia|Arthropoda|Insecta|Hymenoptera|Eurytomidae|Tetramesa|Tetramesa bromicola,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|5507|1368629|1368959,1368959,0,2024-01-12T01:18:14Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Eurytomidae,Tetramesa,Tetramesa bromicola
"Anomalon anae Gauld & Bradshaw, 1997","Anomalon anae gauld & bradshaw, 1997",11,GBIF Backbone Taxonomy,ab57e2d2-03ac-5a41-9723-ab7d10137020,Anomalon anae,Animalia|Arthropoda|Insecta|Hymenoptera|Ichneumonidae|Anomalon|Anomalon anae,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|3512|5031993|5032007,5032007,0,2024-01-12T04:56:43Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Anomalon,Anomalon anae
"Bathyplectes curculionis (Thomson, 1887)","Bathyplectes curculionis (thomson, 1887)",11,GBIF Backbone Taxonomy,78187840-ce9a-5047-b59d-ea4f4c21b9dd,Bathyplectes curculionis,Animalia|Arthropoda|Insecta|Hymenoptera|Ichneumonidae|Bathyplectes|Bathyplectes curculionis,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|3512|1276999|1277030,1277030,0,2024-01-12T04:56:47Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Bathyplectes,Bathyplectes curculionis
Halictidae,Halictidae,11,GBIF Backbone Taxonomy,8cd489e9-ac3a-5e0e-8fc0-90765b128326,Halictidae,Animalia|Arthropoda|Insecta|Hymenoptera|Halictidae,kingdom|phylum|class|order|family,1|54|216|1457|7908,7908,0,2024-01-12T02:22:50Z,1,Exact string match,1|0|0,0.75,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,NA,NA
"Miscophus californicus (Ashmead, 1898)","Miscophus californicus (ashmead, 1898)",11,GBIF Backbone Taxonomy,38d31bb5-391b-5cab-b816-3bae6de2e338,Miscophus californicus,Animalia|Arthropoda|Insecta|Hymenoptera|Crabronidae|Miscophus|Miscophus californicus,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|7906|4298283|8330028,8330028,0,2024-01-11T23:52:26Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Miscophus,Miscophus californicus
"Ageniella euphorbiae (Viereck, 1903)","Ageniella euphorbiae (viereck, 1903)",11,GBIF Backbone Taxonomy,b562a910-40f4-5e5d-9af0-d6eeddafc4f6,Ageniella euphorbiae,Animalia|Arthropoda|Insecta|Hymenoptera|Pompilidae|Ageniella|Ageniella euphorbiae,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|7913|4678785|7544640,7544640,0,2024-01-11T21:09:07Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,Ageniella,Ageniella euphorbiae
"Ancistrocerus Wesmael, 1836","Ancistrocerus wesmael, 1836",11,GBIF Backbone Taxonomy,c5484794-76f4-51f5-8f4d-464c22d0d7de,Ancistrocerus,Animalia|Arthropoda|Insecta|Hymenoptera|Vespidae|Ancistrocerus,kingdom|phylum|class|order|family|genus,1|54|216|1457|4490|1311332,1311332,0,2024-01-12T01:52:10Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Ancistrocerus,NA
"Dorymyrmex Mayr, 1866","Dorymyrmex mayr, 1866",11,GBIF Backbone Taxonomy,51c3a1ab-6884-574f-96bb-c3f4d7364f75,Dorymyrmex,Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Dorymyrmex,kingdom|phylum|class|order|family|genus,1|54|216|1457|4342|1325593,1325593,0,2024-01-12T02:33:27Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Dorymyrmex,NA
"Camponotus vicinus Mayr, 1870","Camponotus vicinus mayr, 1870",11,GBIF Backbone Taxonomy,e88dcf40-c06b-5a52-bf2e-d3b0287b4a14,Camponotus vicinus,Animalia|Arthropoda|Insecta|Hymenoptera|Formicidae|Camponotus|Camponotus vicinus,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|4342|1312361|5034187,5034187,0,2024-01-12T03:37:06Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus vicinus
"Andrena atypica (Cockerell, 1941)","Andrena atypica (cockerell, 1941)",11,GBIF Backbone Taxonomy,1c500604-0f9e-5e12-8ea6-7d854ebbb608,Andrena atypica,Animalia|Arthropoda|Insecta|Hymenoptera|Andrenidae|Andrena|Andrena atypica,kingdom|phylum|class|order|family|genus|species,1|54|216|1457|7901|1345710|1358331,1358331,0,2024-01-11T23:01:35Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,Andrena atypica
"Chaetarthria Stephens, 1835","Chaetarthria stephens, 1835",11,GBIF Backbone Taxonomy,5dc0a989-5d13-5a59-9f69-9897c917f3cf,Chaetarthria,Animalia|Arthropoda|Insecta|Coleoptera|Hydrophilidae|Chaetarthria,kingdom|phylum|class|order|family|genus,1|54|216|1470|7830|1034162,1034162,0,2024-01-12T00:04:13Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Chaetarthria,NA
Melyridae,Melyridae,11,GBIF Backbone Taxonomy,c76db794-e65e-5968-9520-a583c1b89576,Melyridae,Animalia|Arthropoda|Insecta|Coleoptera|Melyridae,kingdom|phylum|class|order|family,1|54|216|1470|7838,7838,0,2024-01-12T02:25:16Z,1,Exact string match,1|0|0,0.75,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Melyridae,NA,NA
"Andrena Fabricius, 1775","Andrena fabricius, 1775",11,GBIF Backbone Taxonomy,036a29e6-97a3-571e-817d-c7f6040fa68c,Andrena,Animalia|Arthropoda|Insecta|Hymenoptera|Andrenidae|Andrena,kingdom|phylum|class|order|family|genus,1|54|216|1457|7901|1345710,1345710,0,2024-01-11T23:01:31Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,NA
"Aplastus Gistl, 1848","Aplastus gistl, 1848",11,GBIF Backbone Taxonomy,c5ffefd1-5d79-5f01-b307-8d5cb3558ace,Aplastus,Animalia|Arthropoda|Insecta|Coleoptera|Elateridae|Aplastus,kingdom|phylum|class|order|family|genus,1|54|216|1470|7825|3261320,8228692,0,2024-01-11T21:06:54Z,1,Exact string match,4|0|0,0.995,3261320,"Aplastus Leconte, 1859",Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Aplastus,NA
"Stenochidus gracilis (LeConte, 1851)","Stenochidus gracilis (leconte, 1851)",11,GBIF Backbone Taxonomy,bfa9c7b7-c135-500d-bf93-86b3992afd7a,Stenochidus gracilis,Animalia|Arthropoda|Insecta|Coleoptera|Tenebrionidae|Stenochidus|Stenochidus gracilis,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7857|4723839|9746644,9746644,0,2024-01-12T03:25:30Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Stenochidus,Stenochidus gracilis
"Cyclodinus annectens (LeConte, 1851)","Cyclodinus annectens (leconte, 1851)",11,GBIF Backbone Taxonomy,81be7422-514e-565c-a907-82bab4522154,Cyclodinus annectens,Animalia|Arthropoda|Insecta|Coleoptera|Anthicidae|Cyclodinus|Cyclodinus annectens,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7771|1046988|1046996,1046996,0,2024-01-11T21:41:56Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Anthicidae,Cyclodinus,Cyclodinus annectens
"Nathrius brevipennis (Mulsant, 1839)","Nathrius brevipennis (mulsant, 1839)",11,GBIF Backbone Taxonomy,6489d718-8572-57f4-89c7-85723ac1df08,Nathrius brevipennis,Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Nathrius|Nathrius brevipennis,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|5602|1107217|1107218,1107218,0,2024-01-12T01:38:53Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Nathrius,Nathrius brevipennis
"Disonycha latiovittata Hatch, 1932","Disonycha latiovittata hatch, 1932",11,GBIF Backbone Taxonomy,6e9e89fc-72ce-5f62-bf4d-be8149c693ee,Disonycha latiovittata,Animalia|Arthropoda|Insecta|Coleoptera|Chrysomelidae|Disonycha|Disonycha latiovittata,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7780|1047297|1047306,1047306,0,2024-01-11T21:27:46Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Disonycha,Disonycha latiovittata
"Diachus auratus (Fabricius, 1801)","Diachus auratus (fabricius, 1801)",11,GBIF Backbone Taxonomy,1b8f9f74-cbd0-50ec-a702-043ecc7cf81f,Diachus auratus,Animalia|Arthropoda|Insecta|Coleoptera|Chrysomelidae|Diachus|Diachus auratus,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7780|1047900|1047902,1047902,0,2024-01-11T21:24:57Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diachus,Diachus auratus
"Creophilus maxillosus (Linnaeus, 1758)","Creophilus maxillosus (linnaeus, 1758)",11,GBIF Backbone Taxonomy,7ed14513-60d8-5a62-a2c7-b503c077b9aa,Creophilus maxillosus,Animalia|Arthropoda|Insecta|Coleoptera|Staphylinidae|Creophilus|Creophilus maxillosus,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7854|1039252|1039254,1039254,0,2024-01-11T21:08:34Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Creophilus,Creophilus maxillosus
"Trirhabda labrata Fall, 1907","Trirhabda labrata fall, 1907",11,GBIF Backbone Taxonomy,6befd1aa-2af8-5862-ad55-d5a985cd10de,Trirhabda labrata,Animalia|Arthropoda|Insecta|Coleoptera|Chrysomelidae|Trirhabda|Trirhabda labrata,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7780|1047834|1047839,1047839,0,2024-01-11T21:25:31Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Trirhabda,Trirhabda labrata
"Cicindela hirticollis Say, 1817","Cicindela hirticollis say, 1817",11,GBIF Backbone Taxonomy,dcbb233e-984d-5f8d-b09a-da7650b09e08,Cicindela hirticollis,Animalia|Arthropoda|Insecta|Coleoptera|Carabidae|Cicindela|Cicindela hirticollis,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|3792|1034699|1034829,1034829,0,2024-01-11T23:08:46Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela hirticollis
Apsena rufipes,Apsena rufipes,11,GBIF Backbone Taxonomy,cddb882c-c458-5258-8bde-a8715e94dcbf,Apsena rufipes,Animalia|Arthropoda|Insecta|Coleoptera|Tenebrionidae|Apsena|Apsena rufipes,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7857|4724129|8488644,8488644,0,2024-01-12T03:23:38Z,1,Exact string match,3|0|0,0.988,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Apsena,Apsena rufipes
"Hyperaspis lateralis Mulsant, 1850","Hyperaspis lateralis mulsant, 1850",11,GBIF Backbone Taxonomy,c9f13813-3029-5574-b41f-cb2b862b3069,Hyperaspis lateralis,Animalia|Arthropoda|Insecta|Coleoptera|Coccinellidae|Hyperaspis|Hyperaspis lateralis,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7782|8381087|4990131,4990131,0,2024-01-12T04:38:42Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hyperaspis,Hyperaspis lateralis
"Halmus chalybeus (Boisduval, 1835)","Halmus chalybeus (boisduval, 1835)",11,GBIF Backbone Taxonomy,cfb8e12b-c73b-5842-8bc4-5537163876a1,Halmus chalybeus,Animalia|Arthropoda|Insecta|Coleoptera|Coccinellidae|Halmus|Halmus chalybeus,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7782|1043713|1043714,1043714,0,2024-01-12T03:39:54Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Halmus,Halmus chalybeus
"Otiorhynchus cribricollis Gyllenhal, 1834","Otiorhynchus cribricollis gyllenhal, 1834",11,GBIF Backbone Taxonomy,201e1151-1e17-5ea7-af18-46d7f39c59d2,Otiorhynchus cribricollis,Animalia|Arthropoda|Insecta|Coleoptera|Curculionidae|Otiorhynchus|Otiorhynchus cribricollis,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|4239|1194803|1194989,1194989,0,2024-01-12T00:35:34Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Otiorhynchus,Otiorhynchus cribricollis
"Conoderus exsul (Sharp, 1877)","Conoderus exsul (sharp, 1877)",11,GBIF Backbone Taxonomy,00b4fa89-cac7-5a72-936e-548a797fef36,Conoderus exsul,Animalia|Arthropoda|Insecta|Coleoptera|Elateridae|Conoderus|Conoderus exsul,kingdom|phylum|class|order|family|genus|species,1|54|216|1470|7825|1162038|5007565,5007565,0,2024-01-11T21:05:45Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Conoderus,Conoderus exsul
"Hylaeus Fabricius, 1793","Hylaeus fabricius, 1793",11,GBIF Backbone Taxonomy,9832bf99-c8e2-5d4d-bf33-c8c6e7ee1b81,Hylaeus,Animalia|Arthropoda|Insecta|Hymenoptera|Colletidae|Hylaeus,kingdom|phylum|class|order|family|genus,1|54|216|1457|7905|1349360,1349360,0,2024-01-12T02:34:17Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeus,NA
